subsistema_id,subsistema,data_hora,carga_mw_media,hora,dia,mes,dia_semana
SE,SUDESTE,2025-10-16 01:00:00,39223.27199999,1,16,10,Thursday
N,NORTE,2025-10-16 02:00:00,8815.13499999,2,16,10,Thursday
NE,NORDESTE,2025-10-16 02:00:00,13127.68999999,2,16,10,Thursday
S,SUL,2025-10-16 02:00:00,10788.748,2,16,10,Thursday
SE,SUDESTE,2025-10-16 02:00:00,37836.59099999,2,16,10,Thursday
N,NORTE,2025-10-16 03:00:00,8641.932,3,16,10,Thursday
NE,NORDESTE,2025-10-16 03:00:00,12886.738,3,16,10,Thursday
S,SUL,2025-10-16 03:00:00,10661.702,3,16,10,Thursday
SE,SUDESTE,2025-10-16 03:00:00,37246.241,3,16,10,Thursday
N,NORTE,2025-10-16 04:00:00,8479.969,4,16,10,Thursday
NE,NORDESTE,2025-10-16 04:00:00,12777.19499999,4,16,10,Thursday
S,SUL,2025-10-16 04:00:00,10777.18499999,4,16,10,Thursday
SE,SUDESTE,2025-10-16 04:00:00,37359.302,4,16,10,Thursday
N,NORTE,2025-10-16 05:00:00,8270.612,5,16,10,Thursday
NE,NORDESTE,2025-10-16 05:00:00,12491.185,5,16,10,Thursday
S,SUL,2025-10-16 05:00:00,11395.997,5,16,10,Thursday
SE,SUDESTE,2025-10-16 05:00:00,38572.89899999,5,16,10,Thursday
N,NORTE,2025-10-16 06:00:00,7999.526,6,16,10,Thursday
NE,NORDESTE,2025-10-16 06:00:00,12284.632,6,16,10,Thursday
S,SUL,2025-10-16 06:00:00,12572.199,6,16,10,Thursday
SE,SUDESTE,2025-10-16 06:00:00,40958.46199999,6,16,10,Thursday
N,NORTE,2025-10-16 07:00:00,8108.558,7,16,10,Thursday
NE,NORDESTE,2025-10-16 07:00:00,12441.573,7,16,10,Thursday
S,SUL,2025-10-16 07:00:00,13812.162,7,16,10,Thursday
SE,SUDESTE,2025-10-16 07:00:00,43004.04099999,7,16,10,Thursday
N,NORTE,2025-10-16 08:00:00,8543.96999999,8,16,10,Thursday
NE,NORDESTE,2025-10-16 08:00:00,12792.08,8,16,10,Thursday
S,SUL,2025-10-16 08:00:00,14592.96299999,8,16,10,Thursday
SE,SUDESTE,2025-10-16 08:00:00,44796.926,8,16,10,Thursday
N,NORTE,2025-10-16 09:00:00,8763.72,9,16,10,Thursday
NE,NORDESTE,2025-10-16 09:00:00,12985.659,9,16,10,Thursday
S,SUL,2025-10-16 09:00:00,14933.772,9,16,10,Thursday
SE,SUDESTE,2025-10-16 09:00:00,45792.111,9,16,10,Thursday
N,NORTE,2025-10-16 10:00:00,9008.06799999,10,16,10,Thursday
NE,NORDESTE,2025-10-16 10:00:00,13214.972,10,16,10,Thursday
S,SUL,2025-10-16 10:00:00,15704.585,10,16,10,Thursday
SE,SUDESTE,2025-10-16 10:00:00,46938.17999999,10,16,10,Thursday
N,NORTE,2025-10-16 11:00:00,9187.163,11,16,10,Thursday
NE,NORDESTE,2025-10-16 11:00:00,13337.39099999,11,16,10,Thursday
S,SUL,2025-10-16 11:00:00,16222.003,11,16,10,Thursday
SE,SUDESTE,2025-10-16 11:00:00,47547.117,11,16,10,Thursday
N,NORTE,2025-10-16 12:00:00,9253.69,12,16,10,Thursday
NE,NORDESTE,2025-10-16 12:00:00,12910.612,12,16,10,Thursday
S,SUL,2025-10-16 12:00:00,15283.712,12,16,10,Thursday
SE,SUDESTE,2025-10-16 12:00:00,47571.961,12,16,10,Thursday
N,NORTE,2025-10-16 13:00:00,9597.679,13,16,10,Thursday
NE,NORDESTE,2025-10-16 13:00:00,12905.501,13,16,10,Thursday
S,SUL,2025-10-16 13:00:00,15858.494,13,16,10,Thursday
SE,SUDESTE,2025-10-16 13:00:00,49154.337,13,16,10,Thursday
N,NORTE,2025-10-16 14:00:00,9813.377,14,16,10,Thursday
NE,NORDESTE,2025-10-16 14:00:00,13143.782,14,16,10,Thursday
S,SUL,2025-10-16 14:00:00,16175.74999999,14,16,10,Thursday
SE,SUDESTE,2025-10-16 14:00:00,50286.80699999,14,16,10,Thursday
N,NORTE,2025-10-16 15:00:00,9749.61299999,15,16,10,Thursday
NE,NORDESTE,2025-10-16 15:00:00,13603.295,15,16,10,Thursday
S,SUL,2025-10-16 15:00:00,16087.31699999,15,16,10,Thursday
SE,SUDESTE,2025-10-16 15:00:00,50772.014,15,16,10,Thursday
N,NORTE,2025-10-16 16:00:00,9600.596,16,16,10,Thursday
NE,NORDESTE,2025-10-16 16:00:00,14430.772,16,16,10,Thursday
S,SUL,2025-10-16 16:00:00,16196.26099999,16,16,10,Thursday
SE,SUDESTE,2025-10-16 16:00:00,51146.232,16,16,10,Thursday
N,NORTE,2025-10-16 17:00:00,9345.87099999,17,16,10,Thursday
NE,NORDESTE,2025-10-16 17:00:00,14410.369,17,16,10,Thursday
S,SUL,2025-10-16 17:00:00,15771.93899999,17,16,10,Thursday
SE,SUDESTE,2025-10-16 17:00:00,50753.739,17,16,10,Thursday
N,NORTE,2025-10-16 18:00:00,9209.94699999,18,16,10,Thursday
NE,NORDESTE,2025-10-16 18:00:00,14899.408,18,16,10,Thursday
S,SUL,2025-10-16 18:00:00,16085.18399999,18,16,10,Thursday
SE,SUDESTE,2025-10-16 18:00:00,52890.425,18,16,10,Thursday
N,NORTE,2025-10-16 19:00:00,9461.76899999,19,16,10,Thursday
NE,NORDESTE,2025-10-16 19:00:00,14584.871,19,16,10,Thursday
S,SUL,2025-10-16 19:00:00,16627.245,19,16,10,Thursday
SE,SUDESTE,2025-10-16 19:00:00,53402.08799999,19,16,10,Thursday
N,NORTE,2025-10-16 20:00:00,9578.498,20,16,10,Thursday
NE,NORDESTE,2025-10-16 20:00:00,14444.504,20,16,10,Thursday
S,SUL,2025-10-16 20:00:00,15850.04899999,20,16,10,Thursday
SE,SUDESTE,2025-10-16 20:00:00,52663.852,20,16,10,Thursday
N,NORTE,2025-10-16 21:00:00,9758.294,21,16,10,Thursday
NE,NORDESTE,2025-10-16 21:00:00,15036.603,21,16,10,Thursday
S,SUL,2025-10-16 21:00:00,15156.65299999,21,16,10,Thursday
SE,SUDESTE,2025-10-16 21:00:00,51836.583,21,16,10,Thursday
N,NORTE,2025-10-16 22:00:00,9830.991,22,16,10,Thursday
NE,NORDESTE,2025-10-16 22:00:00,15134.96699999,22,16,10,Thursday
S,SUL,2025-10-16 22:00:00,14157.33199999,22,16,10,Thursday
SE,SUDESTE,2025-10-16 22:00:00,49727.23899999,22,16,10,Thursday
N,NORTE,2025-10-16 23:00:00,9769.824,23,16,10,Thursday
NE,NORDESTE,2025-10-16 23:00:00,14622.853,23,16,10,Thursday
S,SUL,2025-10-16 23:00:00,12877.129,23,16,10,Thursday
SE,SUDESTE,2025-10-16 23:00:00,46718.387,23,16,10,Thursday
N,NORTE,2025-10-17 00:00:00,9577.93799999,0,17,10,Friday
NE,NORDESTE,2025-10-17 00:00:00,14203.422,0,17,10,Friday
S,SUL,2025-10-17 00:00:00,11739.269,0,17,10,Friday
SE,SUDESTE,2025-10-17 00:00:00,43539.977,0,17,10,Friday
N,NORTE,2025-10-17 01:00:00,9363.804,1,17,10,Friday
NE,NORDESTE,2025-10-17 01:00:00,13779.278,1,17,10,Friday
S,SUL,2025-10-17 01:00:00,11112.78599999,1,17,10,Friday
SE,SUDESTE,2025-10-17 01:00:00,41146.544,1,17,10,Friday
N,NORTE,2025-10-17 02:00:00,9133.33199999,2,17,10,Friday
NE,NORDESTE,2025-10-17 02:00:00,13476.645,2,17,10,Friday
S,SUL,2025-10-17 02:00:00,10650.17599999,2,17,10,Friday
SE,SUDESTE,2025-10-17 02:00:00,39608.29,2,17,10,Friday
N,NORTE,2025-10-17 03:00:00,8845.985,3,17,10,Friday
NE,NORDESTE,2025-10-17 03:00:00,13230.612,3,17,10,Friday
S,SUL,2025-10-17 03:00:00,10512.64199999,3,17,10,Friday
SE,SUDESTE,2025-10-17 03:00:00,38893.359,3,17,10,Friday
N,NORTE,2025-10-17 04:00:00,8575.751,4,17,10,Friday
NE,NORDESTE,2025-10-17 04:00:00,12881.83699999,4,17,10,Friday
S,SUL,2025-10-17 04:00:00,10556.35299999,4,17,10,Friday
SE,SUDESTE,2025-10-17 04:00:00,38946.222,4,17,10,Friday
N,NORTE,2025-10-17 05:00:00,8450.387,5,17,10,Friday
NE,NORDESTE,2025-10-17 05:00:00,12642.98699999,5,17,10,Friday
S,SUL,2025-10-17 05:00:00,11204.642,5,17,10,Friday
SE,SUDESTE,2025-10-17 05:00:00,39836.396,5,17,10,Friday
N,NORTE,2025-10-17 06:00:00,8206.713,6,17,10,Friday
NE,NORDESTE,2025-10-17 06:00:00,12332.059,6,17,10,Friday
S,SUL,2025-10-17 06:00:00,12407.24099999,6,17,10,Friday
SE,SUDESTE,2025-10-17 06:00:00,42190.048,6,17,10,Friday
N,NORTE,2025-10-17 07:00:00,8334.551,7,17,10,Friday
NE,NORDESTE,2025-10-17 07:00:00,12217.439,7,17,10,Friday
S,SUL,2025-10-17 07:00:00,13842.824,7,17,10,Friday
SE,SUDESTE,2025-10-17 07:00:00,44474.458,7,17,10,Friday
N,NORTE,2025-10-17 08:00:00,8886.969,8,17,10,Friday
NE,NORDESTE,2025-10-17 08:00:00,12581.011,8,17,10,Friday
S,SUL,2025-10-17 08:00:00,14867.652,8,17,10,Friday
SE,SUDESTE,2025-10-17 08:00:00,46824.868,8,17,10,Friday
N,NORTE,2025-10-17 09:00:00,9187.95799999,9,17,10,Friday
NE,NORDESTE,2025-10-17 09:00:00,12810.858,9,17,10,Friday
S,SUL,2025-10-17 09:00:00,15187.682,9,17,10,Friday
SE,SUDESTE,2025-10-17 09:00:00,48443.715,9,17,10,Friday
N,NORTE,2025-10-17 10:00:00,9483.899,10,17,10,Friday
NE,NORDESTE,2025-10-17 10:00:00,13197.457,10,17,10,Friday
S,SUL,2025-10-17 10:00:00,15778.782,10,17,10,Friday
SE,SUDESTE,2025-10-17 10:00:00,49745.17599999,10,17,10,Friday
N,NORTE,2025-10-17 11:00:00,9549.406,11,17,10,Friday
NE,NORDESTE,2025-10-17 11:00:00,13135.855,11,17,10,Friday
S,SUL,2025-10-17 11:00:00,15671.646,11,17,10,Friday
SE,SUDESTE,2025-10-17 11:00:00,50609.86199999,11,17,10,Friday
N,NORTE,2025-10-17 12:00:00,9554.808,12,17,10,Friday
NE,NORDESTE,2025-10-17 12:00:00,12737.551,12,17,10,Friday
S,SUL,2025-10-17 12:00:00,14468.496,12,17,10,Friday
SE,SUDESTE,2025-10-17 12:00:00,51094.84,12,17,10,Friday
N,NORTE,2025-10-17 13:00:00,9803.846,13,17,10,Friday
NE,NORDESTE,2025-10-17 13:00:00,12956.403,13,17,10,Friday
S,SUL,2025-10-17 13:00:00,15142.62099999,13,17,10,Friday
SE,SUDESTE,2025-10-17 13:00:00,53043.09,13,17,10,Friday
N,NORTE,2025-10-17 14:00:00,10076.555,14,17,10,Friday
NE,NORDESTE,2025-10-17 14:00:00,13410.93899999,14,17,10,Friday
S,SUL,2025-10-17 14:00:00,15697.376,14,17,10,Friday
SE,SUDESTE,2025-10-17 14:00:00,53441.973,14,17,10,Friday
N,NORTE,2025-10-17 15:00:00,10024.386,15,17,10,Friday
NE,NORDESTE,2025-10-17 15:00:00,13804.631,15,17,10,Friday
S,SUL,2025-10-17 15:00:00,15948.14399999,15,17,10,Friday
SE,SUDESTE,2025-10-17 15:00:00,53055.18899999,15,17,10,Friday
N,NORTE,2025-10-17 16:00:00,9809.49699999,16,17,10,Friday
NE,NORDESTE,2025-10-17 16:00:00,14607.80399999,16,17,10,Friday
S,SUL,2025-10-17 16:00:00,15941.381,16,17,10,Friday
SE,SUDESTE,2025-10-17 16:00:00,52650.99799999,16,17,10,Friday
N,NORTE,2025-10-17 17:00:00,9393.499,17,17,10,Friday
NE,NORDESTE,2025-10-17 17:00:00,14857.12199999,17,17,10,Friday
S,SUL,2025-10-17 17:00:00,15589.32999999,17,17,10,Friday
SE,SUDESTE,2025-10-17 17:00:00,51607.74,17,17,10,Friday
N,NORTE,2025-10-17 18:00:00,9292.815,18,17,10,Friday
NE,NORDESTE,2025-10-17 18:00:00,15202.959,18,17,10,Friday
S,SUL,2025-10-17 18:00:00,15938.206,18,17,10,Friday
SE,SUDESTE,2025-10-17 18:00:00,53592.50299999,18,17,10,Friday
N,NORTE,2025-10-17 19:00:00,9522.75099999,19,17,10,Friday
NE,NORDESTE,2025-10-17 19:00:00,14871.76799999,19,17,10,Friday
S,SUL,2025-10-17 19:00:00,16148.51,19,17,10,Friday
SE,SUDESTE,2025-10-17 19:00:00,53667.18799999,19,17,10,Friday
N,NORTE,2025-10-17 20:00:00,9662.712,20,17,10,Friday
NE,NORDESTE,2025-10-17 20:00:00,14681.69799999,20,17,10,Friday
S,SUL,2025-10-17 20:00:00,15285.33599999,20,17,10,Friday
SE,SUDESTE,2025-10-17 20:00:00,52537.723,20,17,10,Friday
N,NORTE,2025-10-17 21:00:00,9801.054,21,17,10,Friday
NE,NORDESTE,2025-10-17 21:00:00,15176.54399999,21,17,10,Friday
S,SUL,2025-10-17 21:00:00,14186.19399999,21,17,10,Friday
SE,SUDESTE,2025-10-17 21:00:00,51492.565,21,17,10,Friday
N,NORTE,2025-10-17 22:00:00,9860.206,22,17,10,Friday
NE,NORDESTE,2025-10-17 22:00:00,15251.02899999,22,17,10,Friday
S,SUL,2025-10-17 22:00:00,13318.04299999,22,17,10,Friday
SE,SUDESTE,2025-10-17 22:00:00,49473.655,22,17,10,Friday
N,NORTE,2025-10-17 23:00:00,9809.056,23,17,10,Friday
NE,NORDESTE,2025-10-17 23:00:00,15015.18999999,23,17,10,Friday
S,SUL,2025-10-17 23:00:00,12523.301,23,17,10,Friday
SE,SUDESTE,2025-10-17 23:00:00,47582.403,23,17,10,Friday
N,NORTE,2025-10-18 00:00:00,9646.541,0,18,10,Saturday
NE,NORDESTE,2025-10-18 00:00:00,15132.84999999,0,18,10,Saturday
S,SUL,2025-10-18 00:00:00,11421.52799999,0,18,10,Saturday
SE,SUDESTE,2025-10-18 00:00:00,44812.299,0,18,10,Saturday
N,NORTE,2025-10-18 01:00:00,9447.982,1,18,10,Saturday
NE,NORDESTE,2025-10-18 01:00:00,14779.82999999,1,18,10,Saturday
S,SUL,2025-10-18 01:00:00,10732.51099999,1,18,10,Saturday
SE,SUDESTE,2025-10-18 01:00:00,42396.331,1,18,10,Saturday
N,NORTE,2025-10-18 02:00:00,9259.91,2,18,10,Saturday
NE,NORDESTE,2025-10-18 02:00:00,14559.348,2,18,10,Saturday
S,SUL,2025-10-18 02:00:00,10337.45799999,2,18,10,Saturday
SE,SUDESTE,2025-10-18 02:00:00,40793.733,2,18,10,Saturday
N,NORTE,2025-10-18 03:00:00,9056.35,3,18,10,Saturday
NE,NORDESTE,2025-10-18 03:00:00,14303.80199999,3,18,10,Saturday
S,SUL,2025-10-18 03:00:00,10130.352,3,18,10,Saturday
SE,SUDESTE,2025-10-18 03:00:00,39891.05,3,18,10,Saturday
N,NORTE,2025-10-18 04:00:00,8931.05599999,4,18,10,Saturday
NE,NORDESTE,2025-10-18 04:00:00,14322.676,4,18,10,Saturday
S,SUL,2025-10-18 04:00:00,10104.82299999,4,18,10,Saturday
SE,SUDESTE,2025-10-18 04:00:00,39471.85399999,4,18,10,Saturday
N,NORTE,2025-10-18 05:00:00,8782.68099999,5,18,10,Saturday
NE,NORDESTE,2025-10-18 05:00:00,13300.66199999,5,18,10,Saturday
S,SUL,2025-10-18 05:00:00,10271.56499999,5,18,10,Saturday
SE,SUDESTE,2025-10-18 05:00:00,39410.48199999,5,18,10,Saturday
N,NORTE,2025-10-18 06:00:00,8587.33,6,18,10,Saturday
NE,NORDESTE,2025-10-18 06:00:00,12485.57899999,6,18,10,Saturday
S,SUL,2025-10-18 06:00:00,10407.03499999,6,18,10,Saturday
SE,SUDESTE,2025-10-18 06:00:00,39951.89199999,6,18,10,Saturday
N,NORTE,2025-10-18 07:00:00,8411.581,7,18,10,Saturday
NE,NORDESTE,2025-10-18 07:00:00,12144.199,7,18,10,Saturday
S,SUL,2025-10-18 07:00:00,11111.721,7,18,10,Saturday
SE,SUDESTE,2025-10-18 07:00:00,41676.10099999,7,18,10,Saturday
N,NORTE,2025-10-18 08:00:00,8630.33099999,8,18,10,Saturday
NE,NORDESTE,2025-10-18 08:00:00,12801.682,8,18,10,Saturday
S,SUL,2025-10-18 08:00:00,11803.55599999,8,18,10,Saturday
SE,SUDESTE,2025-10-18 08:00:00,44320.39,8,18,10,Saturday
N,NORTE,2025-10-18 09:00:00,8854.769,9,18,10,Saturday
NE,NORDESTE,2025-10-18 09:00:00,12951.247,9,18,10,Saturday
S,SUL,2025-10-18 09:00:00,12296.016,9,18,10,Saturday
SE,SUDESTE,2025-10-18 09:00:00,46131.324,9,18,10,Saturday
N,NORTE,2025-10-18 10:00:00,9033.008,10,18,10,Saturday
NE,NORDESTE,2025-10-18 10:00:00,12717.79599999,10,18,10,Saturday
S,SUL,2025-10-18 10:00:00,12504.18699999,10,18,10,Saturday
SE,SUDESTE,2025-10-18 10:00:00,47240.824,10,18,10,Saturday
N,NORTE,2025-10-18 11:00:00,9222.471,11,18,10,Saturday
NE,NORDESTE,2025-10-18 11:00:00,12575.135,11,18,10,Saturday
S,SUL,2025-10-18 11:00:00,12564.234,11,18,10,Saturday
SE,SUDESTE,2025-10-18 11:00:00,47292.892,11,18,10,Saturday
N,NORTE,2025-10-18 12:00:00,9190.707,12,18,10,Saturday
NE,NORDESTE,2025-10-18 12:00:00,12107.13199999,12,18,10,Saturday
S,SUL,2025-10-18 12:00:00,11922.057,12,18,10,Saturday
SE,SUDESTE,2025-10-18 12:00:00,46869.754,12,18,10,Saturday
N,NORTE,2025-10-18 13:00:00,9250.306,13,18,10,Saturday
NE,NORDESTE,2025-10-18 13:00:00,11807.108,13,18,10,Saturday
S,SUL,2025-10-18 13:00:00,11598.133,13,18,10,Saturday
SE,SUDESTE,2025-10-18 13:00:00,46057.05,13,18,10,Saturday
N,NORTE,2025-10-18 14:00:00,9322.533,14,18,10,Saturday
NE,NORDESTE,2025-10-18 14:00:00,11827.207,14,18,10,Saturday
S,SUL,2025-10-18 14:00:00,11116.89999999,14,18,10,Saturday
SE,SUDESTE,2025-10-18 14:00:00,45351.216,14,18,10,Saturday
N,NORTE,2025-10-18 15:00:00,9254.165,15,18,10,Saturday
NE,NORDESTE,2025-10-18 15:00:00,12193.169,15,18,10,Saturday
S,SUL,2025-10-18 15:00:00,11019.591,15,18,10,Saturday
SE,SUDESTE,2025-10-18 15:00:00,44907.262,15,18,10,Saturday
N,NORTE,2025-10-18 16:00:00,9008.957,16,18,10,Saturday
NE,NORDESTE,2025-10-18 16:00:00,13269.222,16,18,10,Saturday
S,SUL,2025-10-18 16:00:00,11539.38499999,16,18,10,Saturday
SE,SUDESTE,2025-10-18 16:00:00,45143.376,16,18,10,Saturday
N,NORTE,2025-10-18 17:00:00,8778.20799999,17,18,10,Saturday
NE,NORDESTE,2025-10-18 17:00:00,14579.252,17,18,10,Saturday
S,SUL,2025-10-18 17:00:00,12322.525,17,18,10,Saturday
SE,SUDESTE,2025-10-18 17:00:00,45899.14999999,17,18,10,Saturday
N,NORTE,2025-10-18 18:00:00,8991.88599999,18,18,10,Saturday
NE,NORDESTE,2025-10-18 18:00:00,15546.71299999,18,18,10,Saturday
S,SUL,2025-10-18 18:00:00,13490.163,18,18,10,Saturday
SE,SUDESTE,2025-10-18 18:00:00,48794.307,18,18,10,Saturday
N,NORTE,2025-10-18 19:00:00,9160.74499999,19,18,10,Saturday
NE,NORDESTE,2025-10-18 19:00:00,15645.75399999,19,18,10,Saturday
S,SUL,2025-10-18 19:00:00,14004.26,19,18,10,Saturday
SE,SUDESTE,2025-10-18 19:00:00,48835.936,19,18,10,Saturday
N,NORTE,2025-10-18 20:00:00,9150.31499999,20,18,10,Saturday
NE,NORDESTE,2025-10-18 20:00:00,15466.67199999,20,18,10,Saturday
S,SUL,2025-10-18 20:00:00,13234.42099999,20,18,10,Saturday
SE,SUDESTE,2025-10-18 20:00:00,47535.603,20,18,10,Saturday
N,NORTE,2025-10-18 21:00:00,9317.998,21,18,10,Saturday
NE,NORDESTE,2025-10-18 21:00:00,15550.95,21,18,10,Saturday
S,SUL,2025-10-18 21:00:00,12417.404,21,18,10,Saturday
SE,SUDESTE,2025-10-18 21:00:00,45793.533,21,18,10,Saturday
N,NORTE,2025-10-18 22:00:00,9391.21099999,22,18,10,Saturday
NE,NORDESTE,2025-10-18 22:00:00,15455.87,22,18,10,Saturday
S,SUL,2025-10-18 22:00:00,11449.291,22,18,10,Saturday
SE,SUDESTE,2025-10-18 22:00:00,43553.61299999,22,18,10,Saturday
N,NORTE,2025-10-18 23:00:00,9360.28099999,23,18,10,Saturday
NE,NORDESTE,2025-10-18 23:00:00,15433.77699999,23,18,10,Saturday
S,SUL,2025-10-18 23:00:00,10329.492,23,18,10,Saturday
SE,SUDESTE,2025-10-18 23:00:00,41311.201,23,18,10,Saturday
N,NORTE,2025-10-19 00:00:00,9306.177,0,19,10,Sunday
NE,NORDESTE,2025-10-19 00:00:00,14037.56299999,0,19,10,Sunday
S,SUL,2025-10-19 00:00:00,9540.621,0,19,10,Sunday
SE,SUDESTE,2025-10-19 00:00:00,38890.084,0,19,10,Sunday
N,NORTE,2025-10-19 01:00:00,9121.67299999,1,19,10,Sunday
NE,NORDESTE,2025-10-19 01:00:00,13689.91899999,1,19,10,Sunday
S,SUL,2025-10-19 01:00:00,8952.641,1,19,10,Sunday
SE,SUDESTE,2025-10-19 01:00:00,36897.70199999,1,19,10,Sunday
N,NORTE,2025-10-19 02:00:00,8871.463,2,19,10,Sunday
NE,NORDESTE,2025-10-19 02:00:00,13426.932,2,19,10,Sunday
S,SUL,2025-10-19 02:00:00,8546.71099999,2,19,10,Sunday
SE,SUDESTE,2025-10-19 02:00:00,35631.985,2,19,10,Sunday
N,NORTE,2025-10-19 03:00:00,8699.08399999,3,19,10,Sunday
NE,NORDESTE,2025-10-19 03:00:00,13159.273,3,19,10,Sunday
S,SUL,2025-10-19 03:00:00,8363.592,3,19,10,Sunday
SE,SUDESTE,2025-10-19 03:00:00,34894.68299999,3,19,10,Sunday
N,NORTE,2025-10-19 04:00:00,8580.927,4,19,10,Sunday
NE,NORDESTE,2025-10-19 04:00:00,12886.82399999,4,19,10,Sunday
S,SUL,2025-10-19 04:00:00,8182.41,4,19,10,Sunday
SE,SUDESTE,2025-10-19 04:00:00,34493.625,4,19,10,Sunday
N,NORTE,2025-10-19 05:00:00,8410.22799999,5,19,10,Sunday
NE,NORDESTE,2025-10-19 05:00:00,12161.412,5,19,10,Sunday
S,SUL,2025-10-19 05:00:00,8208.737,5,19,10,Sunday
SE,SUDESTE,2025-10-19 05:00:00,33998.51799999,5,19,10,Sunday
N,NORTE,2025-10-19 06:00:00,8143.383,6,19,10,Sunday
NE,NORDESTE,2025-10-19 06:00:00,11663.51899999,6,19,10,Sunday
S,SUL,2025-10-19 06:00:00,8291.373,6,19,10,Sunday
SE,SUDESTE,2025-10-19 06:00:00,33542.93299999,6,19,10,Sunday
N,NORTE,2025-10-19 07:00:00,7997.213,7,19,10,Sunday
NE,NORDESTE,2025-10-19 07:00:00,10805.512,7,19,10,Sunday
S,SUL,2025-10-19 07:00:00,8436.083,7,19,10,Sunday
SE,SUDESTE,2025-10-19 07:00:00,33912.42599999,7,19,10,Sunday
N,NORTE,2025-10-19 08:00:00,7929.628,8,19,10,Sunday
NE,NORDESTE,2025-10-19 08:00:00,10749.71499999,8,19,10,Sunday
S,SUL,2025-10-19 08:00:00,8344.95899999,8,19,10,Sunday
SE,SUDESTE,2025-10-19 08:00:00,34089.314,8,19,10,Sunday
N,NORTE,2025-10-19 09:00:00,7938.629,9,19,10,Sunday
NE,NORDESTE,2025-10-19 09:00:00,10630.472,9,19,10,Sunday
S,SUL,2025-10-19 09:00:00,8642.659,9,19,10,Sunday
SE,SUDESTE,2025-10-19 09:00:00,34258.12899999,9,19,10,Sunday
N,NORTE,2025-10-19 10:00:00,7990.341,10,19,10,Sunday
NE,NORDESTE,2025-10-19 10:00:00,10765.906,10,19,10,Sunday
S,SUL,2025-10-19 10:00:00,9186.96,10,19,10,Sunday
SE,SUDESTE,2025-10-19 10:00:00,35265.136,10,19,10,Sunday
N,NORTE,2025-10-19 11:00:00,7993.62399999,11,19,10,Sunday
NE,NORDESTE,2025-10-19 11:00:00,10775.13899999,11,19,10,Sunday
S,SUL,2025-10-19 11:00:00,9664.131,11,19,10,Sunday
SE,SUDESTE,2025-10-19 11:00:00,36587.14899999,11,19,10,Sunday
N,NORTE,2025-10-19 12:00:00,8060.425,12,19,10,Sunday
NE,NORDESTE,2025-10-19 12:00:00,10708.65499999,12,19,10,Sunday
S,SUL,2025-10-19 12:00:00,9399.537,12,19,10,Sunday
SE,SUDESTE,2025-10-19 12:00:00,36802.94499999,12,19,10,Sunday
N,NORTE,2025-10-19 13:00:00,8144.29999999,13,19,10,Sunday
NE,NORDESTE,2025-10-19 13:00:00,10713.65299999,13,19,10,Sunday
S,SUL,2025-10-19 13:00:00,8808.45799999,13,19,10,Sunday
SE,SUDESTE,2025-10-19 13:00:00,36154.85999999,13,19,10,Sunday
N,NORTE,2025-10-19 14:00:00,8290.913,14,19,10,Sunday
NE,NORDESTE,2025-10-19 14:00:00,10980.137,14,19,10,Sunday
S,SUL,2025-10-19 14:00:00,8429.768,14,19,10,Sunday
SE,SUDESTE,2025-10-19 14:00:00,35914.138,14,19,10,Sunday
N,NORTE,2025-10-19 15:00:00,8246.239,15,19,10,Sunday
NE,NORDESTE,2025-10-19 15:00:00,11328.72199999,15,19,10,Sunday
S,SUL,2025-10-19 15:00:00,8286.796,15,19,10,Sunday
SE,SUDESTE,2025-10-19 15:00:00,36087.94599999,15,19,10,Sunday
N,NORTE,2025-10-19 16:00:00,8268.234,16,19,10,Sunday
NE,NORDESTE,2025-10-19 16:00:00,12624.388,16,19,10,Sunday
S,SUL,2025-10-19 16:00:00,8921.088,16,19,10,Sunday
SE,SUDESTE,2025-10-19 16:00:00,36853.224,16,19,10,Sunday
N,NORTE,2025-10-19 17:00:00,8276.02699999,17,19,10,Sunday
NE,NORDESTE,2025-10-19 17:00:00,14022.975,17,19,10,Sunday
S,SUL,2025-10-19 17:00:00,10493.503,17,19,10,Sunday
SE,SUDESTE,2025-10-19 17:00:00,39357.94199999,17,19,10,Sunday
N,NORTE,2025-10-19 18:00:00,8680.417,18,19,10,Sunday
NE,NORDESTE,2025-10-19 18:00:00,14747.495,18,19,10,Sunday
S,SUL,2025-10-19 18:00:00,12275.55499999,18,19,10,Sunday
SE,SUDESTE,2025-10-19 18:00:00,43396.931,18,19,10,Sunday
N,NORTE,2025-10-19 19:00:00,8906.814,19,19,10,Sunday
NE,NORDESTE,2025-10-19 19:00:00,14458.9,19,19,10,Sunday
S,SUL,2025-10-19 19:00:00,13537.06499999,19,19,10,Sunday
SE,SUDESTE,2025-10-19 19:00:00,44090.701,19,19,10,Sunday
N,NORTE,2025-10-19 20:00:00,8964.44299999,20,19,10,Sunday
NE,NORDESTE,2025-10-19 20:00:00,14419.95299999,20,19,10,Sunday
S,SUL,2025-10-19 20:00:00,13132.05899999,20,19,10,Sunday
SE,SUDESTE,2025-10-19 20:00:00,43033.352,20,19,10,Sunday
N,NORTE,2025-10-19 21:00:00,9038.296,21,19,10,Sunday
NE,NORDESTE,2025-10-19 21:00:00,14659.607,21,19,10,Sunday
S,SUL,2025-10-19 21:00:00,12550.86999999,21,19,10,Sunday
SE,SUDESTE,2025-10-19 21:00:00,41634.15299999,21,19,10,Sunday
N,NORTE,2025-10-19 22:00:00,9193.69499999,22,19,10,Sunday
